Frame,Keypoint ID,Keypoint Score,Keypoint Visibility,Keypoint Likelihood,Keypoint Part,Bounding Box,Pose Confidence,X,Y
1034,[0.6838399  0.3864479  0.48928776],0.34049773,[0.6550807  0.35846055 0.4038986 ],[0.6554201  0.36139876 0.2566768 ],[0.66043884 0.39902884 0.36441413],"[[0.79551154 0.3852287  0.48275796]
 [0.7812163  0.3935492  0.23142977]
 [0.8754844  0.37896147 0.589981  ]
 [0.87038755 0.38716426 0.2106696 ]]",[0.7204023  0.4800268  0.47971246],0.6793517,0.6681529
1035,[0.6850483 0.3826544 0.5106101],0.34212074,[0.65697545 0.35649562 0.46762928],[0.6558856  0.35958454 0.22911133],[0.65954137 0.3981927  0.34138504],"[[0.7968903  0.38635814 0.47616437]
 [0.7811391  0.3953259  0.2092364 ]
 [0.8740731  0.37723804 0.60025716]
 [0.8693552  0.38690555 0.15607612]]",[0.7178589  0.47660378 0.45053113],0.682912,0.67171997
1036,[0.6829599  0.38144282 0.5141686 ],0.342427,[0.6563688  0.35615876 0.45434558],[0.65571886 0.36351395 0.28031883],[0.65889806 0.39775655 0.33334923],"[[0.7952439  0.38569304 0.43215403]
 [0.7802825  0.39433947 0.21845129]
 [0.87355494 0.37689075 0.5906181 ]
 [0.8698372  0.3869531  0.1970282 ]]",[0.7173753  0.47586927 0.44248712],0.6828503,0.6717513
1037,[0.6814307  0.38108623 0.49036255],0.34250858,[0.6562036  0.35582018 0.45360172],[0.6557358  0.36289766 0.27930206],[0.65874034 0.39716074 0.33162546],"[[0.79531664 0.3840473  0.40980953]
 [0.7807557  0.39304897 0.21567714]
 [0.8736256  0.3766717  0.58531666]
 [0.8703531  0.38673207 0.197698  ]]",[0.7164328  0.4743427  0.41672692],0.6826851,0.67161536
1038,[0.6800427  0.38408673 0.4740276 ],0.3408509,[0.65568095 0.3570353  0.43054113],[0.6551312  0.35739675 0.2161021 ],[0.6592963 0.3933765 0.3507306],"[[0.79020905 0.38462418 0.38559768]
 [0.7810282  0.39159775 0.3110677 ]
 [0.8744254  0.37869668 0.60772264]
 [0.86978364 0.38713393 0.17702831]]",[0.7153379  0.4770067  0.40742394],0.6821219,0.67106384
1039,[0.6818909  0.38234583 0.507457  ],0.32422027,[0.65677625 0.35762638 0.45794576],[0.65629697 0.36022228 0.2401803 ],[0.6600527  0.39581314 0.35709947],"[[0.7921409  0.38568035 0.3674152 ]
 [0.77997935 0.39257216 0.22097154]
 [0.87456757 0.3776682  0.6080005 ]
 [0.8706774  0.38600492 0.20714164]]",[0.71821064 0.47662848 0.4569213 ],0.6835383,0.6722765
1040,[0.6812889  0.38118872 0.49234185],0.32731485,[0.6566394  0.35582888 0.46396956],[0.6559587  0.36034623 0.24018483],[0.6590468  0.39621276 0.34050682],"[[0.7921251  0.38472646 0.3602284 ]
 [0.77975416 0.3922603  0.21526918]
 [0.8742346  0.37753496 0.6111756 ]
 [0.87017435 0.3863231  0.20834737]]",[0.71738786 0.4756834  0.44722563],0.6835787,0.6723452
1041,[0.6832025  0.38120148 0.49730468],0.3079302,[0.6581595 0.35512   0.508977 ],[0.65673685 0.3587603  0.24842277],[0.6587069  0.39681035 0.334175  ],"[[0.7953192  0.3841793  0.40016773]
 [0.76979333 0.39450368 0.2071381 ]
 [0.87472004 0.3774647  0.6217302 ]
 [0.86973196 0.38599694 0.19819996]]",[0.7194951 0.4786436 0.4888806],0.6843656,0.673076
1042,[0.6832402  0.37872085 0.50189435],0.34170192,[0.6575707  0.35376444 0.49097756],[0.65705013 0.36205858 0.25691092],[0.6597174 0.3957913 0.3359423],"[[0.7945519  0.38340142 0.40796715]
 [0.7797309  0.39218086 0.22078052]
 [0.8738345  0.37731415 0.60691196]
 [0.8697901  0.38573477 0.21021144]]",[0.718901   0.47667333 0.48640642],0.68226933,0.67136997
1043,[0.68410724 0.38004532 0.50196683],0.30538845,[0.6585708  0.35525587 0.5107894 ],[0.6568578  0.36052078 0.24306059],[0.6594514  0.39648533 0.33509886],"[[0.7949353  0.38355684 0.41453725]
 [0.7796786  0.39168096 0.21605301]
 [0.87359023 0.3775306  0.6072023 ]
 [0.86968315 0.3855226  0.21291071]]",[0.71887326 0.47665066 0.48131576],0.6842823,0.67329204
1044,[0.68414295 0.3816743  0.5064722 ],0.34148633,[0.6594972  0.35532522 0.52113175],[0.6587256  0.35801968 0.2543544 ],[0.6622369  0.39309978 0.34371132],"[[0.7965573  0.3840716  0.42254135]
 [0.7849822  0.38988823 0.31885874]
 [0.8741666  0.37910908 0.57905376]
 [0.87013644 0.38467816 0.22192323]]",[0.7169965  0.47754624 0.4374654 ],0.68489003,0.6731335
1045,[0.68298495 0.38190913 0.499888  ],0.342598,[0.6581511  0.35681203 0.50744426],[0.65679014 0.3603719  0.24272195],[0.65924597 0.3971978  0.32459158],"[[0.7950173  0.38372654 0.41916692]
 [0.7807262  0.3918033  0.22632664]
 [0.87403995 0.37751165 0.5895058 ]
 [0.8702146  0.3857298  0.21895596]]",[0.71822155 0.4771042  0.46831873],0.68479466,0.67319936
1046,[0.683356  0.3820812 0.4985792],0.34237155,[0.6583486 0.3569651 0.5123308],[0.6568312  0.3605743  0.24348406],[0.6593668  0.39589888 0.33076677],"[[0.79538196 0.38466334 0.4345064 ]
 [0.78052986 0.3924966  0.22391348]
 [0.8743106  0.37770748 0.5966677 ]
 [0.8698644  0.3857865  0.20818684]]",[0.7182056  0.47758508 0.460891  ],0.684606,0.67302823
1047,[0.68432397 0.38356584 0.50225663],0.3409764,[0.65879434 0.35759458 0.5127317 ],[0.6574686  0.35807246 0.23825526],[0.65964645 0.39317238 0.35896006],"[[0.79754233 0.38183135 0.43193755]
 [0.78417516 0.3901657  0.29883635]
 [0.87609935 0.37774885 0.59064925]
 [0.8710354  0.3849462  0.20508984]]",[0.7166435  0.47760585 0.43324587],0.6859829,0.67385703
1048,[0.68295795 0.3810779  0.5088961 ],0.34270403,[0.65848017 0.35641024 0.5245702 ],[0.6568288  0.35937747 0.23826346],[0.6589624 0.3948756 0.3421144],"[[0.7959597  0.3837824  0.4544614 ]
 [0.7832695  0.39116612 0.30788553]
 [0.8743391  0.37786227 0.5874175 ]
 [0.87120944 0.38550314 0.2140263 ]]",[0.7182609  0.47675234 0.4703334 ],0.6850569,0.67324597
1049,[0.6833072  0.3820159  0.50385785],0.34188944,[0.6586356 0.3566659 0.527596 ],[0.6576693  0.3577618  0.23988695],[0.6599751  0.39289373 0.34463164],"[[0.79502666 0.3825151  0.4583741 ]
 [0.78323054 0.39044663 0.31919563]
 [0.87457114 0.37803942 0.56650937]
 [0.8716125  0.3849576  0.21212342]]",[0.71845007 0.47811833 0.4574575 ],0.6852791,0.6735342
1050,[0.6826875  0.38118428 0.5071629 ],0.33999044,[0.6575283  0.35637408 0.49195313],[0.65736395 0.35699812 0.23179524],[0.6599412 0.394571  0.3513048],"[[0.7967464  0.3837575  0.45711267]
 [0.7845354  0.39164448 0.3139379 ]
 [0.8738355  0.3796629  0.55185056]
 [0.87090063 0.38604552 0.21607788]]",[0.7160817  0.47445026 0.41876498],0.6847482,0.67265856
1051,[0.68259287 0.37957895 0.5000398 ],0.34159115,[0.657754   0.35564747 0.48799226],[0.65766907 0.35904548 0.2369003 ],[0.66143227 0.39470652 0.34594306],"[[0.79741627 0.38255987 0.44618914]
 [0.78389156 0.3905146  0.23960352]
 [0.8728209  0.37834793 0.5529933 ]
 [0.87080455 0.38538975 0.22177759]]",[0.71787584 0.47420123 0.44233304],0.68548757,0.67313457
1052,[0.68315434 0.37867826 0.5030545 ],0.34110492,[0.6579051  0.3541295  0.49630937],[0.6571834  0.35816416 0.23088804],[0.6605442  0.39496455 0.3399656 ],"[[0.7992133  0.38317573 0.45241782]
 [0.78411543 0.39145365 0.23027578]
 [0.8728775  0.37801564 0.5526738 ]
 [0.8704639  0.3853273  0.20996621]]",[0.7187527  0.4743612  0.47166914],0.68515515,0.6730462
1053,[0.6826674 0.37804   0.5031377],0.33872572,[0.65617186 0.35311183 0.4615426 ],[0.65561074 0.3573963  0.20171279],[0.659713   0.39295322 0.34595948],"[[0.79853773 0.38122746 0.40283817]
 [0.7837233  0.39038056 0.21677443]
 [0.8737695  0.37730828 0.54418993]
 [0.87112075 0.38558388 0.21054015]]",[0.7169241  0.47406888 0.44571248],0.682215,0.6701103
1054,[0.6833507  0.37825817 0.49487093],0.3400912,[0.65620536 0.35390002 0.46552357],[0.65610874 0.36222538 0.25647444],[0.6592396  0.39802146 0.32465738],"[[0.7961774  0.38087842 0.4057911 ]
 [0.78068334 0.3911507  0.21847947]
 [0.8726725  0.3769607  0.5625236 ]
 [0.8701149  0.38588336 0.19739021]]",[0.71840215 0.47360796 0.45720062],0.6819762,0.67036015
1055,[0.68293184 0.3782043  0.5053227 ],0.34037215,[0.6562549  0.35355076 0.46634498],[0.6558285  0.3609961  0.25351623],[0.6594792  0.39431834 0.34112993],"[[0.7993515  0.38369146 0.5129076 ]
 [0.7807948  0.38867864 0.20913242]
 [0.8730187  0.37670913 0.56181705]
 [0.87062275 0.38495108 0.20663288]]",[0.7164261  0.47342548 0.42572618],0.6812964,0.6700778
1056,[0.68243533 0.379281   0.5024015 ],0.34113735,[0.65609354 0.3547564  0.45305824],[0.6560134  0.36138204 0.2553585 ],[0.66049004 0.3944719  0.35767588],"[[0.79819065 0.3834159  0.518541  ]
 [0.7811688  0.3889238  0.21242099]
 [0.8731763  0.37784517 0.5660683 ]
 [0.870748   0.38558602 0.2045554 ]]",[0.71546125 0.47321415 0.40548208],0.68134433,0.67032814
1057,[0.6828869  0.37957355 0.5087217 ],0.3423527,[0.65676236 0.3552151  0.4735879 ],[0.6560862  0.36460268 0.26794437],[0.65880084 0.3958879  0.32694778],"[[0.8002103  0.3852926  0.49858567]
 [0.78173923 0.3910232  0.21387991]
 [0.87338823 0.37689593 0.5878936 ]
 [0.8712058  0.3862142  0.23286335]]",[0.71546465 0.4732332  0.39906263],0.68188167,0.67092186
1058,[0.68193483 0.37856668 0.5064131 ],0.3428675,[0.65656054 0.3548297  0.46729726],[0.65567803 0.36526868 0.28189218],[0.6584404  0.39609575 0.31826234],"[[0.800847   0.38528582 0.4692775 ]
 [0.78146    0.39147174 0.21726668]
 [0.87236065 0.37641084 0.5861248 ]
 [0.8704495  0.38610223 0.23684101]]",[0.7148861 0.4735297 0.3957796],0.68128437,0.6706031
1059,[0.682802   0.38153267 0.51208115],0.34229398,[0.65654564 0.35635367 0.45680296],[0.65618527 0.36424053 0.26991495],[0.65834117 0.39587206 0.33370215],"[[0.7962201  0.3827879  0.41676432]
 [0.78023124 0.39239672 0.22174503]
 [0.8744672  0.37721044 0.61038494]
 [0.87040055 0.38647905 0.20965973]]",[0.7168404  0.47573254 0.43290976],0.6818246,0.67103565
1060,[0.68199944 0.37998453 0.5062916 ],0.32688585,[0.6574274  0.35762247 0.47462082],[0.6573433  0.36625963 0.2821785 ],[0.659116   0.39879185 0.32051483],"[[0.7971932  0.38211775 0.33784246]
 [0.78182524 0.39176843 0.22573578]
 [0.87319785 0.37667772 0.5814065 ]
 [0.87119997 0.3867818  0.25151977]]",[0.716972   0.47433698 0.42303398],0.68356454,0.6724002
1061,[0.682275   0.37978083 0.513955  ],0.3429803,[0.65712786 0.35671788 0.4837055 ],[0.65644324 0.3655763  0.292755  ],[0.65797496 0.39858383 0.31201616],"[[0.7972053  0.38238728 0.33290616]
 [0.7804158  0.39231208 0.22064194]
 [0.8733551  0.3765482  0.58935   ]
 [0.87065434 0.38677755 0.23254052]]",[0.717015   0.4750994  0.43983322],0.6822298,0.6715171
1062,[0.683214   0.38251776 0.4968865 ],0.31984732,[0.65697867 0.3571849  0.46224076],[0.6553826  0.36146444 0.23807205],[0.6583643  0.39677113 0.3271244 ],"[[0.8005016  0.38565856 0.5040703 ]
 [0.78277713 0.39097318 0.277456  ]
 [0.8738561  0.37715304 0.56799495]
 [0.8699186  0.385978   0.20027886]]",[0.71694624 0.47614828 0.44827208],0.6846841,0.6729993
1063,[0.6842111  0.38122484 0.5061998 ],0.330951,[0.65732545 0.3570938  0.49087375],[0.65678513 0.36602685 0.26975647],[0.6577076  0.40177283 0.3068123 ],"[[0.79553545 0.3830481  0.39396268]
 [0.76824784 0.39422357 0.21039072]
 [0.8734048  0.3771236  0.6000834 ]
 [0.8694046  0.38669896 0.19926564]]",[0.7195109 0.4754152 0.4867032],0.6836352,0.6722995
1064,[0.6840177  0.38063592 0.50053954],0.3426309,[0.6566528  0.35579693 0.47692555],[0.65594524 0.36472306 0.2727142 ],[0.65804386 0.3999811  0.31750968],"[[0.7949748  0.38150236 0.40283164]
 [0.7684636  0.39319587 0.20395093]
 [0.87355936 0.3769214  0.58673066]
 [0.8685915  0.38639912 0.19659495]]",[0.71833265 0.47483084 0.46228895],0.6825693,0.6717073
1065,[0.68112105 0.38259506 0.49737918],0.3182671,[0.6567119  0.35630402 0.45943746],[0.6570784  0.36348313 0.28104094],[0.6582444  0.40023732 0.3283301 ],"[[0.79389757 0.38600034 0.45167384]
 [0.77868897 0.3949683  0.23861405]
 [0.8741306  0.37832794 0.5947239 ]
 [0.86974096 0.38853115 0.1839398 ]]",[0.72222507 0.47980195 0.52279615],0.6840866,0.6725186
1066,[0.68232    0.38176483 0.5021923 ],0.31382567,[0.6571135  0.35703593 0.47063404],[0.6577138  0.36482865 0.27177775],[0.6593521  0.40183592 0.3320532 ],"[[0.79422677 0.38456383 0.45820665]
 [0.77967525 0.39450213 0.2389206 ]
 [0.8730528  0.37792847 0.58925414]
 [0.8582061  0.3903924  0.08502744]]",[0.7209828  0.47645038 0.5177644 ],0.6841553,0.6723857
1067,[0.6817488 0.3825743 0.485409 ],0.32755253,[0.65669584 0.3571182  0.4588352 ],[0.6566973  0.36515805 0.27583092],[0.65842307 0.40140092 0.3218807 ],"[[0.79349416 0.3841424  0.4358562 ]
 [0.77908134 0.3938083  0.23101369]
 [0.87334603 0.37775597 0.58815813]
 [0.86999476 0.38829046 0.20294683]]",[0.7200117  0.47670835 0.50699687],0.6834632,0.67202455
1068,[0.6825279  0.38230056 0.51250017],0.3421236,[0.65573037 0.3560025  0.453325  ],[0.65586734 0.36336026 0.2654676 ],[0.65822905 0.39919367 0.33814716],"[[0.7945868  0.38338286 0.46156278]
 [0.77914345 0.39342666 0.21082161]
 [0.8733318  0.3782586  0.59197766]
 [0.8686583  0.38801554 0.15331665]]",[0.7187392  0.47746128 0.49014986],0.6825405,0.6710035
1069,[0.6825786  0.37990975 0.5198306 ],0.31154135,[0.65698236 0.35589457 0.48333904],[0.65587455 0.36693412 0.28522992],[0.6578623  0.40135974 0.31787708],"[[0.7939193  0.38448852 0.4437987 ]
 [0.7785966  0.39491963 0.22356379]
 [0.8720188  0.37762463 0.62671673]
 [0.85737467 0.39031032 0.0911497 ]]",[0.71983886 0.47549516 0.4992785 ],0.6833307,0.67248505
1070,[0.68266684 0.38013908 0.5273037 ],0.31085914,[0.657372   0.35583764 0.49196392],[0.65642613 0.3661155  0.2828041 ],[0.6584699  0.4006558  0.32371086],"[[0.79452163 0.3839494  0.43502188]
 [0.7792401  0.39405406 0.2254374 ]
 [0.87202346 0.37780702 0.62969136]
 [0.8672382  0.3882699  0.17121352]]",[0.71982044 0.47564986 0.5028659 ],0.6837913,0.6727358
1071,[0.6830727 0.3798686 0.5320587],0.30652025,[0.6578719  0.35313827 0.50839597],[0.6558713  0.3641501  0.28064054],[0.65756434 0.39945424 0.3104334 ],"[[0.7972428  0.38325164 0.41962758]
 [0.78112334 0.39358744 0.20953597]
 [0.8720641  0.37757066 0.60325134]
 [0.8674417  0.38778836 0.16566098]]",[0.7185057 0.4762242 0.4915099],0.6845726,0.67318565
1072,[0.6828482 0.3789211 0.5290055],0.30242354,[0.65740216 0.3547868  0.4889944 ],[0.65611786 0.3662635  0.28277582],[0.658755   0.40178806 0.3126704 ],"[[0.7964079  0.38388076 0.40202177]
 [0.7804011  0.39435026 0.22799517]
 [0.87147474 0.37651333 0.61909556]
 [0.86730444 0.38679528 0.17326973]]",[0.7208545  0.4757884  0.49661154],0.6840311,0.672896
1074,[0.6832531 0.3816115 0.5093595],0.34133983,[0.6572056  0.35663348 0.48582435],[0.65743905 0.36356428 0.2706963 ],[0.6594086  0.398253   0.32852224],"[[0.7951441  0.38303187 0.4152369 ]
 [0.7796595  0.39193422 0.22411244]
 [0.87282425 0.3773591  0.60486555]
 [0.86812806 0.38690516 0.17561308]]",[0.7208883  0.47711292 0.50899535],0.6828295,0.67171746
1075,[0.6812522  0.38103455 0.50139916],0.3386455,[0.6568668  0.35649955 0.47865573],[0.6581054  0.3637591  0.26828352],[0.66084915 0.39902842 0.3264503 ],"[[0.79562205 0.38152176 0.3697299 ]
 [0.78117293 0.38994333 0.22796582]
 [0.87274927 0.37684363 0.58970237]
 [0.86898994 0.38581902 0.17844118]]",[0.71890926 0.4764777  0.4807989 ],0.6833012,0.6716499
1076,[0.681333   0.3800687  0.50825787],0.34117755,[0.65659946 0.35558483 0.4775728 ],[0.65677744 0.36439994 0.27875468],[0.6597997  0.39921358 0.31233937],"[[0.79616654 0.38162675 0.37309152]
 [0.7810978  0.39041877 0.23195036]
 [0.8725295  0.3766029  0.58515203]
 [0.8574993  0.387481   0.09473304]]",[0.7201788  0.47731516 0.5165265 ],0.6825528,0.6711244
1077,[0.6820964  0.38140288 0.5107934 ],0.3388627,[0.6564867  0.3556879  0.47768793],[0.6578093  0.3604756  0.24783337],[0.66014427 0.39754534 0.33863908],"[[0.7970622  0.38161936 0.39918554]
 [0.7852518  0.38995016 0.30660117]
 [0.873726   0.37782875 0.5607108 ]
 [0.8700169  0.3861318  0.22085913]]",[0.7195261  0.47767362 0.49408087],0.6831857,0.67079127
1078,[0.68342465 0.37990093 0.5063036 ],0.34039208,[0.65704536 0.3556605  0.49970266],[0.65681523 0.36430275 0.27474397],[0.6593602  0.4013372  0.32078388],"[[0.7972287  0.38141042 0.36180955]
 [0.7810765  0.39120397 0.22225517]
 [0.8722748  0.37754643 0.59735763]
 [0.86972684 0.38697988 0.22136313]]",[0.7206904  0.47783172 0.52611375],0.68228096,0.67042786
1079,[0.6855801  0.3802851  0.51481515],0.33998087,[0.6581187  0.35601336 0.51431346],[0.65791345 0.363393   0.25716442],[0.6600803  0.40173596 0.35838333],"[[0.7986275  0.38054445 0.3440486 ]
 [0.78194773 0.3902935  0.21957643]
 [0.87329483 0.3777149  0.597983  ]
 [0.85975075 0.3886694  0.08917239]]",[0.7228796  0.4789981  0.52930886],0.6839486,0.6720274
1080,[0.68383956 0.37962377 0.5156586 ],0.3390175,[0.6575124  0.35368696 0.5088684 ],[0.65741885 0.36216816 0.26024094],[0.66001284 0.40012607 0.35608557],"[[0.7993599  0.3812678  0.36182812]
 [0.7833446  0.3920615  0.2232849 ]
 [0.87457734 0.3773865  0.5529956 ]
 [0.87183464 0.38700193 0.24087752]]",[0.7215679  0.47862154 0.532433  ],0.6835974,0.671371
1081,[0.68572813 0.37945107 0.49453467],0.3179371,[0.65886575 0.35585493 0.5291663 ],[0.6577352  0.36380237 0.25371727],[0.66093355 0.40077084 0.36584237],"[[0.7990409  0.38147455 0.39410558]
 [0.7819209  0.39129508 0.22995794]
 [0.8741305  0.3767158  0.5827725 ]
 [0.8717631  0.38631043 0.23096922]]",[0.7240547 0.4777995 0.5351046],0.685121,0.6728685
1082,[0.6858199  0.3800723  0.50348985],0.34002972,[0.65916044 0.35572192 0.5394509 ],[0.6584938  0.36220562 0.24752611],[0.66172546 0.3998649  0.3794409 ],"[[0.79924953 0.38141373 0.39255747]
 [0.7828421  0.39083806 0.23418841]
 [0.8748089  0.3771535  0.56913304]
 [0.87240547 0.38653824 0.24108589]]",[0.7239531  0.47891393 0.5241891 ],0.6854413,0.6730305
1083,[0.68546945 0.38111582 0.530087  ],0.3390098,[0.6595074  0.3562007  0.53786147],[0.6588765  0.35723588 0.24026768],[0.6624182  0.39606968 0.4009516 ],"[[0.799759   0.38074625 0.41160658]
 [0.78438354 0.3893724  0.22617151]
 [0.87601006 0.37811068 0.5661469 ]
 [0.8728482  0.3868605  0.2418733 ]]",[0.72272676 0.48110184 0.44895345],0.6878343,0.6749319
1084,[0.68524987 0.3794852  0.50273633],0.33941445,[0.6602454  0.35625193 0.5639994 ],[0.6587339  0.3581931  0.24768811],[0.6628772  0.39968216 0.39132008],"[[0.80020666 0.38171515 0.4116056 ]
 [0.78442866 0.38990757 0.23052812]
 [0.87368244 0.3767977  0.58135855]
 [0.8719116  0.38575873 0.25157028]]",[0.7225673  0.47869503 0.43444228],0.6871756,0.6743815
1085,[0.684906   0.37941843 0.50576925],0.34024668,[0.66054237 0.35601464 0.57163084],[0.65925664 0.35877666 0.26811045],[0.6625742  0.40044153 0.38652918],"[[0.799853   0.38045472 0.39451656]
 [0.78415275 0.3896736  0.22840479]
 [0.87308687 0.37656426 0.5868901 ]
 [0.8714947  0.38603064 0.24708427]]",[0.72300977 0.47837186 0.53076226],0.6877638,0.67499745
1086,[0.6841026  0.3841997  0.55882025],0.338581,[0.6612188  0.35816863 0.56523097],[0.6635222  0.3613849  0.27955613],[0.66767424 0.39446896 0.2938414 ],"[[0.7992752  0.3794175  0.41042286]
 [0.7970181  0.38550258 0.34464926]
 [0.8738545  0.3776873  0.5800525 ]
 [0.8727499  0.38358292 0.26927093]]",[0.72263944 0.48150286 0.4845872 ],0.6886994,0.67570287
1087,[0.6853923  0.38402504 0.5561802 ],0.33895117,[0.6617251  0.3587399  0.57319707],[0.6632426  0.3621485  0.26008257],[0.66673017 0.3998294  0.38920543],"[[0.79925746 0.3787698  0.43051952]
 [0.7965435  0.38462824 0.34178337]
 [0.8723569  0.37822098 0.56966627]
 [0.87161237 0.38222682 0.25703532]]",[0.72060585 0.48130745 0.42673314],0.6891902,0.6761566
1088,[0.6851345  0.38296452 0.5705353 ],0.33956623,[0.6613609  0.3575269  0.58662486],[0.6611089  0.35716772 0.2813341 ],[0.6659806  0.40238887 0.417082  ],"[[0.79951835 0.37720412 0.42194703]
 [0.79591733 0.38444382 0.31736246]
 [0.87202054 0.3781935  0.57290137]
 [0.8674601  0.38155898 0.12184369]]",[0.720215  0.4798165 0.418667 ],0.6889586,0.6762227
1089,[0.6865277  0.38458613 0.5264821 ],0.3387825,[0.66299313 0.35799477 0.5955076 ],[0.66510147 0.36160827 0.2381693 ],[0.6698364 0.3973295 0.2896751],"[[0.80183387 0.3791898  0.43956906]
 [0.7993464  0.38449502 0.34990945]
 [0.87347996 0.37905917 0.5558362 ]
 [0.8722965  0.38180575 0.23987691]]",[0.72042584 0.48139632 0.41952762],0.6893307,0.6780849
1090,[0.6851583  0.38584504 0.5358337 ],0.33843935,[0.6637075  0.35741562 0.6146401 ],[0.66513443 0.36188728 0.23120345],[0.66697603 0.40005726 0.38808978],"[[0.8006546  0.38134766 0.46520275]
 [0.7901774  0.38430056 0.2904599 ]
 [0.87167954 0.3800678  0.55089647]
 [0.86528647 0.3768654  0.13044335]]",[0.71929085 0.48132586 0.40404359],0.6889727,0.6790971
1091,[0.68466175 0.38471466 0.55779874],0.33815554,[0.6628426  0.35638428 0.6081345 ],[0.6641517  0.36190408 0.23891443],[0.66650224 0.4005477  0.38672805],"[[0.7991266  0.38013452 0.49049646]
 [0.7900231  0.38455707 0.30219525]
 [0.87100744 0.37972572 0.5381962 ]
 [0.86421984 0.37827325 0.13319607]]",[0.7181249  0.48003173 0.37705272],0.6906902,0.6783441
1092,[0.6820835 0.384569  0.5642831],0.33602825,[0.66295135 0.35339865 0.59594643],[0.6660162  0.35754138 0.25618783],[0.6689663  0.38986456 0.28832054],"[[0.7987678  0.37984464 0.4702675 ]
 [0.7975885  0.38351476 0.36360952]
 [0.8715717  0.37952405 0.52638125]
 [0.871178   0.381949   0.24600542]]",[0.7166614  0.47838458 0.38536865],0.69125664,0.678914
1093,[0.6834824  0.38204035 0.5636029 ],0.33801255,[0.66267    0.3547883  0.59686875],[0.6636789  0.36136687 0.2569279 ],[0.6654625  0.3972588  0.38160604],"[[0.7994838  0.379007   0.4563816 ]
 [0.7901727  0.38493502 0.29326126]
 [0.8711291  0.3787944  0.5545974 ]
 [0.86768866 0.38145706 0.17820829]]",[0.71845764 0.4782896  0.38058153],0.6887933,0.67864704
